ticker,dimension,calendardate,datekey,reportperiod,fiscalperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital,permaticker,sid
AAPL,ARQ,2000-09-30,2000-12-14,2000-09-30,2000-Q4,2025-10-31,244000000.0,6803000000.0,,5427000000.0,1376000000.0,,0.224,-31000000.0,1191000000.0,1191000000.0,1403000000.0,170000000.0,2.808,0.656,300000000.0,0.0,300000000.0,300000000.0,0.0,18000000.0,0.0,0.0,0.0,229000000.0,247000000.0,0.132,247000000.0,229000000.0,229000000.0,0.009,0.008,0.009,4107000000.0,,4107000000.0,3957120456.0,4.0,3.365,127000000.0,0.007,1.0,467000000.0,0.25,0.0,0.0,3979000000.0,,33000000.0,3622000000.0,2836000000.0,786000000.0,2696000000.0,1933000000.0,763000000.0,4848120456.0,-153000000.0,-288000000.0,10000000.0,0.0,0.0,10000000.0,-321000000.0,18000000.0,158000000.0,0.0,170000000.0,170000000.0,170000000.0,0.0,0.0,0.091,383000000.0,84000000.0,1157000000.0,0.0,1.18,6.168,5.966,313000000.0,0.0,0.258,0.607,0.587,953000000.0,2285000000.0,1870000000.0,1870000000.0,101000000.0,,,,,0.0,282000000.0,1.0,18809390712.0,18309872000.0,20244672000.0,0.102,6803000000.0,162000000.0,59000000.0,463000000.0,0.372,3494000000.0,199059.0,199059
AAPL,ARQ,2000-12-31,2001-02-12,2000-12-30,2001-Q1,2025-10-31,41000000.0,5986000000.0,,4926000000.0,1060000000.0,,0.197,-22000000.0,1737000000.0,1737000000.0,1028000000.0,-195000000.0,3.009,0.613,311000000.0,0.0,311000000.0,311000000.0,0.0,24000000.0,0.0,0.0,0.0,-283000000.0,-259000000.0,-0.257,-259000000.0,-283000000.0,-283000000.0,-0.01,-0.01,-0.01,3712000000.0,,3712000000.0,5385234364.0,10.0,8.644,-35000000.0,-0.002,1.0,-21000000.0,-0.021,0.0,0.0,2923000000.0,,21000000.0,2775000000.0,2328000000.0,447000000.0,2274000000.0,1637000000.0,637000000.0,6811234364.0,546000000.0,0.0,3000000.0,0.0,0.0,3000000.0,556000000.0,581000000.0,-13000000.0,0.0,-195000000.0,-195000000.0,-195000000.0,0.0,0.0,-0.194,399000000.0,-420000000.0,637000000.0,0.0,1.835,16.694,15.349,325000000.0,0.0,0.351,1.025,0.998,441000000.0,2090000000.0,1007000000.0,1007000000.0,102000000.0,,,,,0.0,297000000.0,1.0,19377622656.0,18881520000.0,18881520000.0,0.053,5986000000.0,231000000.0,-88000000.0,326000000.0,0.317,3289000000.0,199059.0,199059
AAPL,ARQ,2001-03-31,2001-05-14,2001-03-31,2001-Q2,2025-10-31,6000000.0,6130000000.0,,5345000000.0,785000000.0,,0.193,-17000000.0,2138000000.0,2138000000.0,1046000000.0,43000000.0,2.978,0.64,317000000.0,0.0,317000000.0,317000000.0,0.0,22000000.0,0.0,0.0,0.0,62000000.0,84000000.0,0.059,84000000.0,62000000.0,62000000.0,0.002,0.002,0.002,3738000000.0,,3738000000.0,6309842697.0,23.0,17.193,-61000000.0,-0.003,1.0,385000000.0,0.269,0.0,0.0,2514000000.0,,10000000.0,2157000000.0,2006000000.0,151000000.0,2392000000.0,1795000000.0,597000000.0,8130842697.0,401000000.0,0.0,15000000.0,0.0,0.0,15000000.0,430000000.0,451000000.0,-44000000.0,0.0,43000000.0,43000000.0,43000000.0,0.0,0.0,0.03,393000000.0,-8000000.0,961000000.0,0.0,2.175,37.297,34.267,331000000.0,0.0,0.416,1.326,1.315,637000000.0,2133000000.0,1431000000.0,1431000000.0,101000000.0,,,,,0.0,292000000.0,1.0,19545294944.0,19380480000.0,19757472000.0,0.074,6130000000.0,183000000.0,19000000.0,280000000.0,0.316,3550000000.0,199059.0,199059
AAPL,ARQ,2001-06-30,2001-08-13,2001-06-30,2001-Q3,2025-10-31,3000000.0,6071000000.0,,5248000000.0,823000000.0,,0.198,-30000000.0,2121000000.0,2121000000.0,1041000000.0,61000000.0,3.252,0.574,317000000.0,0.0,317000000.0,317000000.0,0.0,26000000.0,0.0,0.0,0.0,87000000.0,113000000.0,0.077,113000000.0,87000000.0,87000000.0,0.003,0.003,0.003,3858000000.0,,3858000000.0,4895112960.0,52.0,26.46,-63000000.0,-0.003,1.0,434000000.0,0.294,0.0,0.0,2653000000.0,,19000000.0,2243000000.0,2097000000.0,146000000.0,2213000000.0,1614000000.0,599000000.0,6699112960.0,-17000000.0,0.0,6000000.0,0.0,0.0,6000000.0,10000000.0,40000000.0,-33000000.0,0.0,61000000.0,61000000.0,61000000.0,0.0,0.0,0.041,403000000.0,31000000.0,847000000.0,0.0,1.736,84.799,83.578,347000000.0,0.0,0.341,1.158,1.152,598000000.0,2194000000.0,1475000000.0,1475000000.0,111000000.0,,,,,0.0,281000000.0,1.0,19645492552.0,19530840000.0,20099072000.0,0.076,6071000000.0,173000000.0,26000000.0,282000000.0,0.311,3634000000.0,199059.0,199059
AAPL,ARQ,2001-09-30,2001-12-21,2001-09-29,2001-Q4,2025-10-31,-22000000.0,6021000000.0,,5143000000.0,878000000.0,,0.2,-163000000.0,2310000000.0,2310000000.0,1013000000.0,66000000.0,3.388,0.536,317000000.0,0.0,317000000.0,317000000.0,0.0,30000000.0,0.0,0.0,0.0,94000000.0,124000000.0,0.086,124000000.0,94000000.0,94000000.0,0.003,0.003,0.003,3920000000.0,,3920000000.0,5393173172.0,-135.0,86.987,112000000.0,0.006,1.0,437000000.0,0.301,0.0,0.0,2510000000.0,,11000000.0,2154000000.0,2026000000.0,128000000.0,2101000000.0,1518000000.0,583000000.0,7386173172.0,189000000.0,0.0,18000000.0,0.0,0.0,18000000.0,-104000000.0,88000000.0,275000000.0,0.0,66000000.0,66000000.0,66000000.0,0.0,0.0,0.046,384000000.0,53000000.0,801000000.0,0.0,1.884,-295.447,-300.0,564000000.0,0.0,0.375,1.377,1.353,466000000.0,2260000000.0,1450000000.0,1450000000.0,116000000.0,,,,,0.0,268000000.0,1.0,19696461792.0,19645976000.0,19645976000.0,0.074,6021000000.0,169000000.0,28000000.0,266000000.0,0.306,3625000000.0,199059.0,199059
AAPL,ARQ,2001-12-31,2002-02-11,2001-12-29,2002-Q1,2025-10-31,-28000000.0,6122000000.0,,5272000000.0,850000000.0,,0.202,-36000000.0,1946000000.0,1946000000.0,953000000.0,38000000.0,3.339,0.544,315000000.0,0.0,315000000.0,315000000.0,0.0,28000000.0,0.0,0.0,0.0,53000000.0,81000000.0,0.059,81000000.0,53000000.0,53000000.0,0.002,0.002,0.002,3966000000.0,,3966000000.0,7195092634.0,24.0,17.898,6000000.0,0.0,1.0,422000000.0,0.307,75000000.0,0.0,2837000000.0,,23000000.0,2522000000.0,2421000000.0,101000000.0,2156000000.0,1579000000.0,577000000.0,8826092634.0,-364000000.0,0.0,11000000.0,0.0,0.0,11000000.0,-417000000.0,-391000000.0,42000000.0,0.0,38000000.0,38000000.0,38000000.0,0.0,0.0,0.028,426000000.0,-4000000.0,830000000.0,0.0,2.225,42.433,42.355,573000000.0,0.0,0.446,1.54,1.531,498000000.0,2298000000.0,1375000000.0,1375000000.0,113000000.0,,,,,0.0,289000000.0,1.0,19789445368.0,19674480000.0,20020504000.0,0.07,6047000000.0,171000000.0,15000000.0,262000000.0,0.307,3693000000.0,199059.0,199059
AAPL,ARQ,2002-03-31,2002-05-14,2002-03-30,2002-Q2,2025-10-31,-62000000.0,6264000000.0,,5414000000.0,850000000.0,,0.203,-43000000.0,1159000000.0,1159000000.0,1086000000.0,40000000.0,3.168,0.561,311000000.0,0.0,311000000.0,311000000.0,0.0,29000000.0,0.0,0.0,0.0,55000000.0,84000000.0,0.056,84000000.0,55000000.0,55000000.0,0.002,0.002,0.002,4014000000.0,,4014000000.0,8260059757.0,29.0,20.547,-41000000.0,-0.002,1.0,409000000.0,0.274,81000000.0,0.0,3626000000.0,,26000000.0,3229000000.0,3150000000.0,79000000.0,2250000000.0,1709000000.0,541000000.0,9108059757.0,-787000000.0,0.0,36000000.0,0.0,0.0,36000000.0,-825000000.0,-740000000.0,2000000.0,0.0,40000000.0,40000000.0,40000000.0,0.0,0.0,0.027,381000000.0,28000000.0,987000000.0,0.0,2.269,44.43,44.179,587000000.0,0.0,0.457,1.572,1.562,644000000.0,2338000000.0,1495000000.0,1495000000.0,111000000.0,,,,,0.0,270000000.0,1.0,19919212152.0,19794880000.0,20494264000.0,0.076,6183000000.0,161000000.0,15000000.0,230000000.0,0.312,3705000000.0,199059.0,199059
AAPL,ARQ,2002-06-30,2002-08-09,2002-06-29,2002-Q3,2025-10-31,-104000000.0,6293000000.0,,5443000000.0,850000000.0,,0.204,-31000000.0,1246000000.0,1246000000.0,1038000000.0,32000000.0,3.168,0.548,316000000.0,0.0,316000000.0,316000000.0,0.0,28000000.0,0.0,0.0,0.0,39000000.0,67000000.0,0.047,67000000.0,39000000.0,39000000.0,0.002,0.002,0.002,4066000000.0,,4066000000.0,4451135260.0,18.0,12.503,-68000000.0,-0.003,1.0,391000000.0,0.274,99000000.0,0.0,3546000000.0,,34000000.0,3108000000.0,3060000000.0,48000000.0,2227000000.0,1718000000.0,509000000.0,5381135260.0,87000000.0,0.0,42000000.0,0.0,0.0,42000000.0,82000000.0,114000000.0,-37000000.0,0.0,32000000.0,32000000.0,32000000.0,0.0,0.0,0.022,378000000.0,13000000.0,904000000.0,0.0,1.323,30.575,30.017,589000000.0,0.0,0.268,0.936,0.929,626000000.0,2370000000.0,1429000000.0,1429000000.0,106000000.0,,,,,0.0,272000000.0,1.0,20097610680.0,19956720000.0,20545392000.0,0.072,6194000000.0,164000000.0,7000000.0,193000000.0,0.31,3725000000.0,199059.0,199059
AAPL,ARQ,2002-09-30,2002-12-19,2002-09-28,2002-Q4,2025-10-31,-49000000.0,6298000000.0,,5388000000.0,910000000.0,,0.204,-64000000.0,2252000000.0,2252000000.0,1062000000.0,-45000000.0,3.25,0.538,316000000.0,0.0,316000000.0,316000000.0,0.0,33000000.0,0.0,0.0,0.0,-60000000.0,-27000000.0,-0.019,-27000000.0,-60000000.0,-60000000.0,-0.002,-0.002,-0.002,4095000000.0,,4095000000.0,3162288750.0,36.0,15.426,18000000.0,0.001,1.0,381000000.0,0.264,119000000.0,0.0,2585000000.0,,45000000.0,2124000000.0,2085000000.0,39000000.0,2203000000.0,1658000000.0,545000000.0,5098288750.0,1006000000.0,-52000000.0,16000000.0,0.0,0.0,16000000.0,908000000.0,998000000.0,82000000.0,0.0,-45000000.0,-45000000.0,-45000000.0,0.0,0.0,-0.031,401000000.0,-20000000.0,911000000.0,0.0,1.245,78.435,78.972,621000000.0,0.0,0.254,0.888,0.878,565000000.0,2325000000.0,1443000000.0,1443000000.0,116000000.0,,,,,0.0,280000000.0,1.0,20111592704.0,20086528000.0,19982256000.0,0.072,6179000000.0,166000000.0,-15000000.0,229000000.0,0.308,3730000000.0,199059.0,199059
AAPL,ARQ,2002-12-31,2003-02-10,2002-12-28,2003-Q1,2025-10-31,-40000000.0,6269000000.0,,5384000000.0,885000000.0,,0.205,-20000000.0,2612000000.0,2612000000.0,1066000000.0,-8000000.0,3.376,0.523,320000000.0,0.0,320000000.0,320000000.0,0.0,32000000.0,0.0,0.0,0.0,-10000000.0,22000000.0,0.015,22000000.0,-10000000.0,-10000000.0,0.0,0.0,0.0,4116000000.0,,4116000000.0,2880867523.0,120.0,19.732,90000000.0,0.004,1.0,406000000.0,0.276,116000000.0,0.0,2266000000.0,,44000000.0,1878000000.0,1850000000.0,28000000.0,2153000000.0,1595000000.0,558000000.0,5172867523.0,360000000.0,0.0,13000000.0,0.0,0.0,13000000.0,237000000.0,248000000.0,110000000.0,0.0,-8000000.0,-8000000.0,-8000000.0,0.0,0.0,-0.005,443000000.0,-37000000.0,817000000.0,0.0,1.257,272.256,278.533,605000000.0,0.0,0.256,0.886,0.882,497000000.0,2317000000.0,1472000000.0,1472000000.0,121000000.0,,,,,0.0,299000000.0,1.0,20186800088.0,20107192000.0,20107192000.0,0.073,6153000000.0,177000000.0,-2000000.0,238000000.0,0.306,3789000000.0,199059.0,199059
AAPL,ARQ,2003-03-31,2003-05-13,2003-03-29,2003-Q2,2025-10-31,-36000000.0,6361000000.0,,5468000000.0,893000000.0,,0.205,-40000000.0,3410000000.0,3410000000.0,1057000000.0,14000000.0,2.724,0.537,310000000.0,310000000.0,0.0,310000000.0,0.0,30000000.0,0.0,0.0,0.0,19000000.0,49000000.0,0.033,49000000.0,19000000.0,19000000.0,0.001,0.001,0.001,4139000000.0,,4139000000.0,3728158768.0,-311.0,33.587,58000000.0,0.003,1.0,418000000.0,0.283,114000000.0,0.0,1140000000.0,,41000000.0,1116000000.0,1116000000.0,0.0,2222000000.0,2007000000.0,215000000.0,6828158768.0,798000000.0,0.0,3000000.0,0.0,0.0,3000000.0,697000000.0,731000000.0,98000000.0,0.0,14000000.0,14000000.0,14000000.0,0.0,0.0,0.009,422000000.0,-4000000.0,921000000.0,0.0,1.65,-975.451,-1010.606,619000000.0,0.0,0.334,1.173,1.157,492000000.0,2331000000.0,1475000000.0,1475000000.0,119000000.0,,,,,0.0,300000000.0,1.0,20474239184.0,20187440000.0,20285608000.0,0.073,6247000000.0,168000000.0,5000000.0,215000000.0,0.309,3461000000.0,199059.0,199059
AAPL,ARQ,2003-06-30,2003-08-12,2003-06-28,2003-Q3,2025-10-31,-19000000.0,6441000000.0,,5546000000.0,895000000.0,,0.208,-46000000.0,3507000000.0,3507000000.0,1117000000.0,19000000.0,2.739,0.534,307000000.0,307000000.0,0.0,307000000.0,0.0,31000000.0,0.0,0.0,0.0,26000000.0,57000000.0,0.037,57000000.0,26000000.0,26000000.0,0.001,0.001,0.001,4198000000.0,,4198000000.0,3940543221.0,-158.0,39.015,-38000000.0,-0.002,1.0,428000000.0,0.277,112000000.0,0.0,1104000000.0,,38000000.0,1038000000.0,1038000000.0,0.0,2243000000.0,2025000000.0,218000000.0,7140543221.0,97000000.0,0.0,15000000.0,0.0,0.0,15000000.0,74000000.0,102000000.0,8000000.0,0.0,19000000.0,19000000.0,19000000.0,0.0,0.0,0.012,419000000.0,9000000.0,880000000.0,0.0,1.701,-357.027,-335.0,639000000.0,0.0,0.352,1.203,1.197,568000000.0,2350000000.0,1545000000.0,1545000000.0,120000000.0,,,,,0.0,299000000.0,1.0,20300051800.0,20204408000.0,20371512000.0,0.076,6329000000.0,176000000.0,7000000.0,218000000.0,0.313,3521000000.0,199059.0,199059
AAPL,ARQ,2003-09-30,2003-12-19,2003-09-27,2003-Q4,2025-10-31,-35000000.0,6815000000.0,,5887000000.0,928000000.0,,0.208,-58000000.0,3396000000.0,3396000000.0,1259000000.0,44000000.0,2.498,0.614,304000000.0,304000000.0,0.0,304000000.0,0.0,20000000.0,0.0,0.0,0.0,58000000.0,78000000.0,0.045,78000000.0,58000000.0,58000000.0,0.002,0.002,0.002,4223000000.0,,4223000000.0,4151643242.0,45.0,20.154,15000000.0,0.001,1.0,456000000.0,0.266,109000000.0,0.0,1257000000.0,,56000000.0,1170000000.0,1170000000.0,0.0,2592000000.0,2357000000.0,235000000.0,7243643242.0,-111000000.0,0.0,-4000000.0,0.0,0.0,-4000000.0,-180000000.0,-122000000.0,73000000.0,0.0,44000000.0,44000000.0,44000000.0,0.0,0.0,0.026,425000000.0,31000000.0,1154000000.0,0.0,1.715,104.98,103.761,669000000.0,0.0,0.352,1.167,1.144,766000000.0,2394000000.0,1715000000.0,1715000000.0,111000000.0,,,,,16000000.0,314000000.0,1.0,20593157760.0,20282360000.0,20529656000.0,0.085,6706000000.0,190000000.0,14000000.0,235000000.0,0.331,3530000000.0,199059.0,199059
AAPL,ARQ,2003-12-31,2004-02-10,2003-12-27,2004-Q1,2025-10-31,-31000000.0,6971000000.0,,6029000000.0,942000000.0,,0.213,-44000000.0,3724000000.0,3724000000.0,1470000000.0,63000000.0,2.531,0.61,302000000.0,302000000.0,0.0,302000000.0,0.0,33000000.0,0.0,0.0,0.0,87000000.0,120000000.0,0.06,120000000.0,87000000.0,87000000.0,0.003,0.003,0.003,4330000000.0,,4330000000.0,5072182143.0,27.0,16.685,175000000.0,0.009,1.0,536000000.0,0.267,107000000.0,0.0,1060000000.0,,89000000.0,1067000000.0,1067000000.0,0.0,2641000000.0,2382000000.0,259000000.0,8494182143.0,328000000.0,0.0,32000000.0,0.0,0.0,32000000.0,77000000.0,108000000.0,219000000.0,0.0,63000000.0,63000000.0,63000000.0,0.0,0.0,0.031,462000000.0,74000000.0,1085000000.0,0.0,1.962,60.673,60.509,684000000.0,0.0,0.41,1.26,1.235,586000000.0,2457000000.0,2006000000.0,2006000000.0,119000000.0,,,,,7000000.0,343000000.0,1.0,20704892488.0,20297200000.0,20849248000.0,0.099,6864000000.0,218000000.0,24000000.0,259000000.0,0.338,3647000000.0,199059.0,199059
AAPL,ARQ,2004-03-31,2004-05-06,2004-03-27,2004-Q2,2025-10-31,-10000000.0,6735000000.0,,5784000000.0,951000000.0,,0.219,-35000000.0,3158000000.0,3158000000.0,1379000000.0,46000000.0,2.921,0.5,0.0,0.0,0.0,0.0,0.0,36000000.0,0.0,0.0,0.0,64000000.0,100000000.0,0.052,100000000.0,64000000.0,64000000.0,0.002,0.002,0.002,4490000000.0,,4490000000.0,6945803897.0,30.0,19.566,26000000.0,0.001,1.0,530000000.0,0.278,106000000.0,0.0,1491000000.0,,63000000.0,1436000000.0,1436000000.0,0.0,2245000000.0,1980000000.0,265000000.0,10103803897.0,-566000000.0,0.0,76000000.0,-300000000.0,0.0,-224000000.0,-403000000.0,-367000000.0,61000000.0,0.0,46000000.0,46000000.0,46000000.0,0.0,0.0,0.024,478000000.0,52000000.0,991000000.0,0.0,2.25,58.743,56.585,687000000.0,0.0,0.475,1.408,1.354,585000000.0,2503000000.0,1909000000.0,1909000000.0,123000000.0,,,,,6000000.0,345000000.0,1.0,21282367344.0,20459432000.0,21180880000.0,0.093,6629000000.0,216000000.0,18000000.0,265000000.0,0.324,3804000000.0,199059.0,199059
AAPL,ARQ,2004-06-30,2004-08-05,2004-06-26,2004-Q3,2025-10-31,-18000000.0,7223000000.0,,6286000000.0,937000000.0,,0.229,-38000000.0,3120000000.0,3120000000.0,1455000000.0,61000000.0,2.917,0.501,0.0,0.0,0.0,0.0,0.0,41000000.0,0.0,0.0,0.0,85000000.0,126000000.0,0.063,126000000.0,85000000.0,85000000.0,0.003,0.003,0.003,4812000000.0,,4812000000.0,9056192348.0,31.0,21.359,173000000.0,0.008,1.0,559000000.0,0.278,99000000.0,0.0,1849000000.0,,72000000.0,1846000000.0,1846000000.0,0.0,2411000000.0,2155000000.0,256000000.0,12176192348.0,-38000000.0,0.0,211000000.0,0.0,0.0,211000000.0,-460000000.0,-419000000.0,211000000.0,0.0,61000000.0,61000000.0,61000000.0,0.0,0.0,0.03,487000000.0,72000000.0,1061000000.0,0.0,2.53,56.898,54.102,684000000.0,0.0,0.56,1.593,1.54,629000000.0,2564000000.0,2014000000.0,2014000000.0,125000000.0,,,,,10000000.0,354000000.0,1.0,21723804368.0,21001288000.0,21986776000.0,0.096,7124000000.0,227000000.0,24000000.0,256000000.0,0.339,4131000000.0,199059.0,199059
AAPL,ARQ,2004-09-30,2004-12-03,2004-09-25,2004-Q4,2025-10-31,-15000000.0,8050000000.0,,7055000000.0,995000000.0,,0.236,-59000000.0,2969000000.0,2969000000.0,1716000000.0,106000000.0,2.632,0.586,0.0,0.0,0.0,0.0,0.0,40000000.0,0.0,0.0,0.0,147000000.0,187000000.0,0.08,187000000.0,147000000.0,147000000.0,0.005,0.005,0.005,5076000000.0,,5076000000.0,22231182298.0,58.0,41.71,384000000.0,0.018,1.0,634000000.0,0.27,97000000.0,0.0,2304000000.0,,101000000.0,2495000000.0,2495000000.0,0.0,2974000000.0,2680000000.0,294000000.0,25200182298.0,-151000000.0,0.0,108000000.0,0.0,0.0,108000000.0,-702000000.0,-645000000.0,443000000.0,0.0,106000000.0,106000000.0,106000000.0,0.0,0.0,0.045,506000000.0,128000000.0,1451000000.0,0.0,4.965,91.305,84.792,707000000.0,0.0,1.119,3.044,2.813,774000000.0,2670000000.0,2350000000.0,2350000000.0,122000000.0,,,,,10000000.0,379000000.0,1.0,22515239936.0,21478352000.0,22706152000.0,0.109,7953000000.0,231000000.0,41000000.0,294000000.0,0.37,4375000000.0,199059.0,199059
AAPL,ARQ,2004-12-31,2005-02-01,2004-12-25,2005-Q1,2025-10-31,-3000000.0,9362000000.0,,8322000000.0,1040000000.0,,0.262,-58000000.0,2475000000.0,2475000000.0,2494000000.0,295000000.0,2.581,0.617,0.0,0.0,0.0,0.0,0.0,41000000.0,0.0,0.0,0.0,429000000.0,470000000.0,0.135,470000000.0,429000000.0,429000000.0,0.013,0.013,0.013,5790000000.0,,5790000000.0,29203487426.0,40.0,33.073,717000000.0,0.032,1.0,996000000.0,0.285,96000000.0,0.0,3567000000.0,,156000000.0,3973000000.0,3973000000.0,0.0,3572000000.0,3224000000.0,348000000.0,31678487426.0,-494000000.0,0.0,254000000.0,0.0,0.0,254000000.0,-1523000000.0,-1478000000.0,775000000.0,0.0,295000000.0,295000000.0,295000000.0,0.0,0.0,0.085,593000000.0,403000000.0,1737000000.0,0.0,5.471,62.359,58.715,735000000.0,0.0,1.385,3.245,3.133,865000000.0,2965000000.0,3490000000.0,3490000000.0,123000000.0,,,,,150000000.0,470000000.0,1.0,22880814320.0,22092896000.0,23468872000.0,0.158,9266000000.0,281000000.0,134000000.0,0.0,0.419,5098000000.0,199059.0,199059
AAPL,ARQ,2005-03-31,2005-05-04,2005-03-26,2005-Q2,2025-10-31,6000000.0,10111000000.0,,9007000000.0,1104000000.0,,0.282,-43000000.0,2254000000.0,2254000000.0,2275000000.0,290000000.0,2.687,0.583,0.0,0.0,0.0,0.0,0.0,41000000.0,0.0,0.0,0.0,435000000.0,476000000.0,0.147,476000000.0,435000000.0,435000000.0,0.013,0.012,0.013,6386000000.0,,6386000000.0,28354321045.0,26.0,22.521,493000000.0,0.022,1.0,968000000.0,0.298,113000000.0,0.0,4392000000.0,,164000000.0,4803000000.0,4803000000.0,0.0,3725000000.0,3352000000.0,373000000.0,30608321045.0,-221000000.0,0.0,152000000.0,0.0,0.0,152000000.0,-909000000.0,-834000000.0,536000000.0,0.0,290000000.0,290000000.0,290000000.0,0.0,0.0,0.089,566000000.0,402000000.0,1773000000.0,0.0,4.793,40.703,38.839,742000000.0,0.0,1.327,2.758,2.705,888000000.0,3255000000.0,3243000000.0,3243000000.0,119000000.0,,,,,145000000.0,447000000.0,1.0,23070149648.0,22628816000.0,23996308000.0,0.143,9998000000.0,297000000.0,145000000.0,0.0,0.442,5655000000.0,199059.0,199059
AAPL,ARQ,2005-06-30,2005-08-03,2005-06-25,2005-Q3,2025-10-31,9000000.0,10488000000.0,,9376000000.0,1112000000.0,,0.299,-63000000.0,3094000000.0,3094000000.0,2476000000.0,320000000.0,3.002,0.538,0.0,0.0,0.0,0.0,0.0,46000000.0,0.0,0.0,0.0,473000000.0,519000000.0,0.147,519000000.0,473000000.0,473000000.0,0.014,0.013,0.014,6821000000.0,,6821000000.0,32769562515.0,22.0,19.836,409000000.0,0.018,1.0,1044000000.0,0.297,109000000.0,0.0,4162000000.0,,193000000.0,4432000000.0,4432000000.0,0.0,3667000000.0,3123000000.0,544000000.0,35863562515.0,840000000.0,0.0,63000000.0,0.0,0.0,63000000.0,305000000.0,378000000.0,472000000.0,0.0,320000000.0,320000000.0,320000000.0,0.0,0.0,0.091,617000000.0,427000000.0,1530000000.0,0.0,5.258,35.473,34.148,764000000.0,0.0,1.544,2.846,2.795,827000000.0,3575000000.0,3520000000.0,3520000000.0,145000000.0,,,,,50000000.0,472000000.0,1.0,23235220288.0,22822576000.0,24099264000.0,0.154,10379000000.0,334000000.0,153000000.0,0.0,0.455,6253000000.0,199059.0,199059
AAPL,ARQ,2005-09-30,2005-12-01,2005-09-24,2005-Q4,2025-10-31,0.0,11551000000.0,,10300000000.0,1251000000.0,,0.325,-96000000.0,3491000000.0,3491000000.0,2643000000.0,430000000.0,2.956,0.547,0.0,0.0,0.0,0.0,0.0,51000000.0,0.0,0.0,0.0,478000000.0,529000000.0,0.144,529000000.0,478000000.0,478000000.0,0.019,0.018,0.019,7466000000.0,,7466000000.0,56853713381.0,31.0,28.512,656000000.0,0.029,1.0,1035000000.0,0.281,96000000.0,0.0,4480000000.0,,165000000.0,4770000000.0,4770000000.0,0.0,4085000000.0,3484000000.0,601000000.0,60344713381.0,397000000.0,0.0,74000000.0,0.0,0.0,74000000.0,-429000000.0,-341000000.0,752000000.0,0.0,430000000.0,430000000.0,430000000.0,0.0,0.0,0.117,617000000.0,418000000.0,1779000000.0,0.0,8.083,45.202,43.343,817000000.0,0.0,2.557,4.332,4.155,895000000.0,4005000000.0,3678000000.0,3678000000.0,147000000.0,,,,,150000000.0,470000000.0,1.0,23597502544.0,23000936000.0,24298540000.0,0.16,11455000000.0,331000000.0,48000000.0,0.0,0.498,6816000000.0,199059.0,199059
AAPL,ARQ,2005-12-31,2006-02-03,2005-12-31,2006-Q1,2025-10-31,-5000000.0,14181000000.0,,12162000000.0,2019000000.0,,0.36,-82000000.0,4150000000.0,4150000000.0,4185000000.0,565000000.0,2.404,0.692,0.0,0.0,0.0,0.0,0.0,52000000.0,0.0,0.0,0.0,831000000.0,883000000.0,0.154,883000000.0,831000000.0,831000000.0,0.024,0.023,0.024,8380000000.0,,8380000000.0,56821100769.0,26.0,23.607,201000000.0,0.009,1.0,1564000000.0,0.272,93000000.0,0.0,4878000000.0,,244000000.0,4557000000.0,4557000000.0,0.0,5801000000.0,5060000000.0,741000000.0,60971100769.0,659000000.0,0.0,134000000.0,0.0,0.0,283000000.0,93000000.0,211000000.0,283000000.0,0.0,565000000.0,565000000.0,565000000.0,0.0,0.0,0.098,814000000.0,750000000.0,2896000000.0,0.0,7.276,37.988,36.815,855000000.0,0.0,2.566,3.766,3.687,1331000000.0,4570000000.0,5749000000.0,5749000000.0,182000000.0,,,,,44000000.0,632000000.0,1.0,23761146052.0,23261868000.0,24477796000.0,0.247,14088000000.0,471000000.0,266000000.0,0.0,0.606,7102000000.0,199059.0,199059
